"gene","txp","center","Salmon","kallisto"
"ENSG00000116251.9","ENST00000465387.5","UNIGE",188.8,57.62
"ENSG00000116251.9","ENST00000465387.5","UU",227.59,50.42
"ENSG00000158286.12","ENST00000484435.1","CNAG",0,0
"ENSG00000158286.12","ENST00000484435.1","HMGU",0,0
"ENSG00000158286.12","ENST00000484435.1","MPIMG",0,0
"ENSG00000158286.12","ENST00000484435.1","ICMB",3.33,2.89
"ENSG00000158286.12","ENST00000484435.1","LUMC",3.09,3.86
"ENSG00000158286.12","ENST00000484435.1","UNIGE",2.31,2.6
"ENSG00000158286.12","ENST00000484435.1","UU",3.17,3.17
"ENSG00000097021.19","ENST00000545482.5","CNAG",0,0
"ENSG00000097021.19","ENST00000545482.5","HMGU",58.24,0
"ENSG00000097021.19","ENST00000545482.5","MPIMG",0,0
"ENSG00000097021.19","ENST00000545482.5","ICMB",254.28,93.63
"ENSG00000097021.19","ENST00000545482.5","LUMC",134.51,103.65
"ENSG00000097021.19","ENST00000545482.5","UNIGE",199.02,120.94
"ENSG00000097021.19","ENST00000545482.5","UU",204.96,107.98
"ENSG00000162408.10","ENST00000377705.5","CNAG",629.51,632.25
"ENSG00000162408.10","ENST00000377705.5","HMGU",572.94,570.33
"ENSG00000162408.10","ENST00000377705.5","MPIMG",690.97,697.27
"ENSG00000162408.10","ENST00000377705.5","ICMB",517.56,499.91
"ENSG00000162408.10","ENST00000377705.5","LUMC",948.67,949.66
"ENSG00000162408.10","ENST00000377705.5","UNIGE",1074.11,1057.67
"ENSG00000162408.10","ENST00000377705.5","UU",536.74,536.43
"ENSG00000116273.5","ENST00000495385.1","CNAG",20.68,0
"ENSG00000116273.5","ENST00000495385.1","HMGU",10.91,0
"ENSG00000116273.5","ENST00000495385.1","MPIMG",14.4,0
"ENSG00000116273.5","ENST00000495385.1","ICMB",0,0
"ENSG00000116273.5","ENST00000495385.1","LUMC",0,0
"ENSG00000116273.5","ENST00000495385.1","UNIGE",0,0
"ENSG00000116273.5","ENST00000495385.1","UU",3.46,0
"ENSG00000171735.18","ENST00000303635.11","CNAG",10.3,9.91
"ENSG00000171735.18","ENST00000303635.11","HMGU",12.06,11.83
"ENSG00000171735.18","ENST00000303635.11","MPIMG",12.13,10.85
"ENSG00000171735.18","ENST00000303635.11","ICMB",27.2,27.87
"ENSG00000171735.18","ENST00000303635.11","LUMC",38.04,38.81
"ENSG00000171735.18","ENST00000303635.11","UNIGE",31.64,32.67
"ENSG00000171735.18","ENST00000303635.11","UU",29.21,29.82
"ENSG00000074800.13","ENST00000489867.1","CNAG",705.89,291.16
"ENSG00000074800.13","ENST00000489867.1","HMGU",419.85,176.87
"ENSG00000074800.13","ENST00000489867.1","MPIMG",549.64,215.72
"ENSG00000074800.13","ENST00000489867.1","ICMB",122.69,123.75
"ENSG00000074800.13","ENST00000489867.1","LUMC",149.17,213.3
"ENSG00000074800.13","ENST00000489867.1","UNIGE",134.27,178.49
"ENSG00000074800.13","ENST00000489867.1","UU",127.04,172.62
"ENSG00000142583.17","ENST00000487492.1","CNAG",0,0
"ENSG00000142583.17","ENST00000487492.1","HMGU",2.68,1.31
"ENSG00000142583.17","ENST00000487492.1","MPIMG",0,0
"ENSG00000142583.17","ENST00000487492.1","ICMB",15.42,9.81
"ENSG00000142583.17","ENST00000487492.1","LUMC",18.66,22.31
"ENSG00000142583.17","ENST00000487492.1","UNIGE",11.04,11.13
"ENSG00000142583.17","ENST00000487492.1","UU",24.56,21.9
"ENSG00000049239.12","ENST00000495451.1","CNAG",0,0
"ENSG00000049239.12","ENST00000495451.1","HMGU",0,0
"ENSG00000049239.12","ENST00000495451.1","MPIMG",0,3.16
"ENSG00000049239.12","ENST00000495451.1","ICMB",0,0
"ENSG00000049239.12","ENST00000495451.1","LUMC",44.66,28.39
"ENSG00000049239.12","ENST00000495451.1","UNIGE",55.47,37.93
"ENSG00000049239.12","ENST00000495451.1","UU",0,0
"ENSG00000188807.12","ENST00000340381.10","CNAG",208.63,211.95
"ENSG00000188807.12","ENST00000340381.10","HMGU",198.78,182.74
"ENSG00000188807.12","ENST00000340381.10","MPIMG",182.81,145.04
"ENSG00000188807.12","ENST00000340381.10","ICMB",189.48,211.24
"ENSG00000188807.12","ENST00000340381.10","LUMC",284.83,335.46
"ENSG00000188807.12","ENST00000340381.10","UNIGE",274.33,333.23
"ENSG00000188807.12","ENST00000340381.10","UU",228.2,269.19
"ENSG00000132879.13","ENST00000376768.5","CNAG",14.18,12.6
"ENSG00000132879.13","ENST00000376768.5","HMGU",14.88,12.13
"ENSG00000132879.13","ENST00000376768.5","MPIMG",11.71,8.68
"ENSG00000132879.13","ENST00000376768.5","ICMB",35.6,35.35
"ENSG00000132879.13","ENST00000376768.5","LUMC",34.08,41.18
"ENSG00000132879.13","ENST00000376768.5","UNIGE",35.76,46.17
"ENSG00000132879.13","ENST00000376768.5","UU",40.78,44.44
"ENSG00000177000.10","ENST00000418034.1","CNAG",5.46,3.51
"ENSG00000177000.10","ENST00000418034.1","HMGU",5.68,3.85
"ENSG00000177000.10","ENST00000418034.1","MPIMG",5.2,2.61
"ENSG00000177000.10","ENST00000418034.1","ICMB",7.55,6.7
"ENSG00000177000.10","ENST00000418034.1","LUMC",13.99,15.75
"ENSG00000177000.10","ENST00000418034.1","UNIGE",12.65,14.82
"ENSG00000177000.10","ENST00000418034.1","UU",9.72,10.53
"ENSG00000083444.16","ENST00000449038.5","CNAG",6.39,5.91
"ENSG00000083444.16","ENST00000449038.5","HMGU",6.12,6.01
"ENSG00000083444.16","ENST00000449038.5","MPIMG",6.93,4.38
"ENSG00000083444.16","ENST00000449038.5","ICMB",11.92,15.24
"ENSG00000083444.16","ENST00000449038.5","LUMC",13.64,18.44
"ENSG00000083444.16","ENST00000449038.5","UNIGE",12.75,21.08
"ENSG00000083444.16","ENST00000449038.5","UU",12.68,15.8
"ENSG00000083444.16","ENST00000358133.5","CNAG",0,0
"ENSG00000083444.16","ENST00000358133.5","HMGU",1.62,1.47
"ENSG00000083444.16","ENST00000358133.5","MPIMG",0,0
"ENSG00000083444.16","ENST00000358133.5","ICMB",21.48,17.5
"ENSG00000083444.16","ENST00000358133.5","LUMC",36.67,30.89
"ENSG00000083444.16","ENST00000358133.5","UNIGE",40.94,32.69
"ENSG00000083444.16","ENST00000358133.5","UU",15.76,12.85
"ENSG00000120949.14","ENST00000413146.6","CNAG",0,0
"ENSG00000120949.14","ENST00000413146.6","HMGU",0,0
"ENSG00000120949.14","ENST00000413146.6","MPIMG",0,0
"ENSG00000120949.14","ENST00000413146.6","ICMB",219.7,273.46
"ENSG00000120949.14","ENST00000413146.6","LUMC",60.33,84.5
"ENSG00000120949.14","ENST00000413146.6","UNIGE",22.86,39.95
"ENSG00000120949.14","ENST00000413146.6","UU",215.86,297.21
"ENSG00000120949.14","ENST00000479933.2","CNAG",130.4,486.51
"ENSG00000120949.14","ENST00000479933.2","HMGU",150.46,367.94
"ENSG00000120949.14","ENST00000479933.2","MPIMG",198.7,468.08
"ENSG00000120949.14","ENST00000479933.2","ICMB",0,0
"ENSG00000120949.14","ENST00000479933.2","LUMC",0.91,0
"ENSG00000120949.14","ENST00000479933.2","UNIGE",0,0
"ENSG00000120949.14","ENST00000479933.2","UU",5.64,11.89
"ENSG00000028137.18","ENST00000492361.1","CNAG",1234.11,1023.55
"ENSG00000028137.18","ENST00000492361.1","HMGU",1342.32,1198.61
"ENSG00000028137.18","ENST00000492361.1","MPIMG",1395.28,1040.01
"ENSG00000028137.18","ENST00000492361.1","ICMB",473.82,417.17
"ENSG00000028137.18","ENST00000492361.1","LUMC",413.75,379.77
"ENSG00000028137.18","ENST00000492361.1","UNIGE",346.39,305.26
"ENSG00000028137.18","ENST00000492361.1","UU",629.62,584.44
"ENSG00000116731.22","ENST00000484063.6","CNAG",0,0
"ENSG00000116731.22","ENST00000484063.6","HMGU",0,0
"ENSG00000116731.22","ENST00000484063.6","MPIMG",0,0
"ENSG00000116731.22","ENST00000484063.6","ICMB",1.85,1.85
"ENSG00000116731.22","ENST00000484063.6","LUMC",4.57,5.43
"ENSG00000116731.22","ENST00000484063.6","UNIGE",2.64,3.11
"ENSG00000116731.22","ENST00000484063.6","UU",0.69,0.68
"ENSG00000162458.12","ENST00000375771.5","CNAG",0,3.27
"ENSG00000162458.12","ENST00000375771.5","HMGU",0,3.82
"ENSG00000162458.12","ENST00000375771.5","MPIMG",0,3.12
"ENSG00000162458.12","ENST00000375771.5","ICMB",0,2.06
"ENSG00000162458.12","ENST00000375771.5","LUMC",4.37,4.17
"ENSG00000162458.12","ENST00000375771.5","UNIGE",2.32,3.5
"ENSG00000162458.12","ENST00000375771.5","UU",1.96,2.85
"ENSG00000162458.12","ENST00000375766.7","CNAG",3.33,0
"ENSG00000162458.12","ENST00000375766.7","HMGU",3.97,0
"ENSG00000162458.12","ENST00000375766.7","MPIMG",3.6,0
"ENSG00000162458.12","ENST00000375766.7","ICMB",2.09,0
"ENSG00000162458.12","ENST00000375766.7","LUMC",0,0
"ENSG00000162458.12","ENST00000375766.7","UNIGE",0,0
"ENSG00000162458.12","ENST00000375766.7","UU",0,0
"ENSG00000055070.16","ENST00000472351.5","CNAG",5.33,16.24
"ENSG00000055070.16","ENST00000472351.5","HMGU",4.68,14.21
"ENSG00000055070.16","ENST00000472351.5","MPIMG",0,6.06
"ENSG00000055070.16","ENST00000472351.5","ICMB",34.09,129.6
"ENSG00000055070.16","ENST00000472351.5","LUMC",27.6,171.23
"ENSG00000055070.16","ENST00000472351.5","UNIGE",27.43,204.74
"ENSG00000055070.16","ENST00000472351.5","UU",58.47,170.31
"ENSG00000236698.1","ENST00000419267.1","CNAG",15.99,136.48
"ENSG00000236698.1","ENST00000419267.1","HMGU",0,64.73
"ENSG00000236698.1","ENST00000419267.1","MPIMG",0,90.36
"ENSG00000236698.1","ENST00000419267.1","ICMB",0,37.81
"ENSG00000236698.1","ENST00000419267.1","LUMC",0,69.87
"ENSG00000236698.1","ENST00000419267.1","UNIGE",0,8.46
"ENSG00000236698.1","ENST00000419267.1","UU",0,52.39
"ENSG00000159363.17","ENST00000452699.5","CNAG",156.38,0
"ENSG00000159363.17","ENST00000452699.5","HMGU",165.59,33.97
"ENSG00000159363.17","ENST00000452699.5","MPIMG",143.37,0
"ENSG00000159363.17","ENST00000452699.5","ICMB",186.14,99.54
"ENSG00000159363.17","ENST00000452699.5","LUMC",236.49,189.71
"ENSG00000159363.17","ENST00000452699.5","UNIGE",189.77,128.27
"ENSG00000159363.17","ENST00000452699.5","UU",239.76,174.77
"ENSG00000117118.9","ENST00000491274.5","CNAG",0,334.2
"ENSG00000117118.9","ENST00000491274.5","HMGU",0,344.07
"ENSG00000117118.9","ENST00000491274.5","MPIMG",0,318.43
"ENSG00000117118.9","ENST00000491274.5","ICMB",3.39,410.63
"ENSG00000117118.9","ENST00000491274.5","LUMC",30.48,177.3
"ENSG00000117118.9","ENST00000491274.5","UNIGE",90.5,294.35
"ENSG00000117118.9","ENST00000491274.5","UU",1.04,206.39
"ENSG00000179051.13","ENST00000375433.3","CNAG",13.97,12.63
"ENSG00000179051.13","ENST00000375433.3","HMGU",14.52,11.62
"ENSG00000179051.13","ENST00000375433.3","MPIMG",7.64,5.87
"ENSG00000179051.13","ENST00000375433.3","ICMB",22.83,21.85
"ENSG00000179051.13","ENST00000375433.3","LUMC",113.82,130.08
"ENSG00000179051.13","ENST00000375433.3","UNIGE",41.29,40.34
"ENSG00000179051.13","ENST00000375433.3","UU",71.98,75.05
"ENSG00000040487.12","ENST00000375153.7","CNAG",26.09,3.66
"ENSG00000040487.12","ENST00000375153.7","HMGU",0,0
"ENSG00000040487.12","ENST00000375153.7","MPIMG",2.35,0
"ENSG00000040487.12","ENST00000375153.7","ICMB",20.46,15.8
"ENSG00000040487.12","ENST00000375153.7","LUMC",30.71,31.08
"ENSG00000040487.12","ENST00000375153.7","UNIGE",25.02,24.19
"ENSG00000040487.12","ENST00000375153.7","UU",29.5,27.16
"ENSG00000077549.17","ENST00000264203.7","CNAG",17.18,17.06
"ENSG00000077549.17","ENST00000264203.7","HMGU",23.17,21.88
"ENSG00000077549.17","ENST00000264203.7","MPIMG",31.56,29.11
"ENSG00000077549.17","ENST00000264203.7","ICMB",91.17,84.57
"ENSG00000077549.17","ENST00000264203.7","LUMC",115.98,116.5
"ENSG00000077549.17","ENST00000264203.7","UNIGE",117.55,116.77
"ENSG00000077549.17","ENST00000264203.7","UU",111.78,115.68
"ENSG00000077549.17","ENST00000264202.7","CNAG",2010.63,2689.31
"ENSG00000077549.17","ENST00000264202.7","HMGU",1878.82,2247.35
"ENSG00000077549.17","ENST00000264202.7","MPIMG",1631.88,2124.34
"ENSG00000077549.17","ENST00000264202.7","ICMB",1612.14,1843.78
"ENSG00000077549.17","ENST00000264202.7","LUMC",2119.71,2172.09
"ENSG00000077549.17","ENST00000264202.7","UNIGE",1690.37,1639.69
"ENSG00000077549.17","ENST00000264202.7","UU",2195,2483.05
"ENSG00000077549.17","ENST00000459967.6","CNAG",2.05,0
"ENSG00000077549.17","ENST00000459967.6","HMGU",2.42,2.01
"ENSG00000077549.17","ENST00000459967.6","MPIMG",0,0
"ENSG00000077549.17","ENST00000459967.6","ICMB",56.84,45.05
"ENSG00000077549.17","ENST00000459967.6","LUMC",66.21,54.38
"ENSG00000077549.17","ENST00000459967.6","UNIGE",60.33,44.33
"ENSG00000077549.17","ENST00000459967.6","UU",52.41,45.06
"ENSG00000077549.17","ENST00000482808.1","CNAG",88.95,83.33
"ENSG00000077549.17","ENST00000482808.1","HMGU",93.3,81.69
"ENSG00000077549.17","ENST00000482808.1","MPIMG",58.46,54.69
"ENSG00000077549.17","ENST00000482808.1","ICMB",209.29,175.03
"ENSG00000077549.17","ENST00000482808.1","LUMC",254.55,227.25
"ENSG00000077549.17","ENST00000482808.1","UNIGE",218.46,191.27
"ENSG00000077549.17","ENST00000482808.1","UU",216.96,192.95
"ENSG00000173436.13","ENST00000498642.5","CNAG",312.14,347.69
"ENSG00000173436.13","ENST00000498642.5","HMGU",287.88,313.98
"ENSG00000173436.13","ENST00000498642.5","MPIMG",363.38,400.28
"ENSG00000173436.13","ENST00000498642.5","ICMB",235.48,252.23
"ENSG00000173436.13","ENST00000498642.5","LUMC",252.89,287.13
"ENSG00000173436.13","ENST00000498642.5","UNIGE",145.45,174.56
"ENSG00000173436.13","ENST00000498642.5","UU",337.79,353.54
"ENSG00000158747.13","ENST00000375136.7","CNAG",77.83,0
"ENSG00000158747.13","ENST00000375136.7","HMGU",74.25,0
"ENSG00000158747.13","ENST00000375136.7","MPIMG",75.39,0
"ENSG00000158747.13","ENST00000375136.7","ICMB",54.07,17.54
"ENSG00000158747.13","ENST00000375136.7","LUMC",52.7,21.94
"ENSG00000158747.13","ENST00000375136.7","UNIGE",47.77,16.55
"ENSG00000158747.13","ENST00000375136.7","UU",63.59,23.78
"ENSG00000127483.17","ENST00000437575.5","CNAG",14.77,8.73
"ENSG00000127483.17","ENST00000437575.5","HMGU",17.72,11.21
"ENSG00000127483.17","ENST00000437575.5","MPIMG",16.66,9.69
"ENSG00000127483.17","ENST00000437575.5","ICMB",42.18,27.39
"ENSG00000127483.17","ENST00000437575.5","LUMC",50.97,47.04
"ENSG00000127483.17","ENST00000437575.5","UNIGE",50.1,42.27
"ENSG00000127483.17","ENST00000437575.5","UU",46.81,39.05
"ENSG00000070831.15","ENST00000400259.5","CNAG",3505.02,26.04
"ENSG00000070831.15","ENST00000400259.5","HMGU",4052.33,28.67
"ENSG00000070831.15","ENST00000400259.5","MPIMG",4399.79,37.61
"ENSG00000070831.15","ENST00000400259.5","ICMB",328.21,66.98
"ENSG00000070831.15","ENST00000400259.5","LUMC",131.2,77.37
"ENSG00000070831.15","ENST00000400259.5","UNIGE",134.14,61.29
"ENSG00000070831.15","ENST00000400259.5","UU",87.68,49.27
"ENSG00000070831.15","ENST00000344548.7","CNAG",5110.79,8501.24
"ENSG00000070831.15","ENST00000344548.7","HMGU",4836.36,9135.56
"ENSG00000070831.15","ENST00000344548.7","MPIMG",4816.29,9349.09
"ENSG00000070831.15","ENST00000344548.7","ICMB",8543.93,8925.38
"ENSG00000070831.15","ENST00000344548.7","LUMC",8518.1,8336.35
"ENSG00000070831.15","ENST00000344548.7","UNIGE",8623.04,8330.15
"ENSG00000070831.15","ENST00000344548.7","UU",7793.22,7615.53
"ENSG00000057757.9","ENST00000246151.8","CNAG",979.36,532.44
"ENSG00000057757.9","ENST00000246151.8","HMGU",1032.68,617.76
"ENSG00000057757.9","ENST00000246151.8","MPIMG",1048.52,563.62
"ENSG00000057757.9","ENST00000246151.8","ICMB",1276.94,1046.27
"ENSG00000057757.9","ENST00000246151.8","LUMC",1046.39,1039.36
"ENSG00000057757.9","ENST00000246151.8","UNIGE",1078.44,1019.55
"ENSG00000057757.9","ENST00000246151.8","UU",1065.8,960.68
"ENSG00000057757.9","ENST00000374524.1","CNAG",379.65,822.01
"ENSG00000057757.9","ENST00000374524.1","HMGU",245.29,666.7
"ENSG00000057757.9","ENST00000374524.1","MPIMG",287.6,724.97
"ENSG00000057757.9","ENST00000374524.1","ICMB",121.62,342.06
"ENSG00000057757.9","ENST00000374524.1","LUMC",204.69,238.12
"ENSG00000057757.9","ENST00000374524.1","UNIGE",168.63,234.11
"ENSG00000057757.9","ENST00000374524.1","UU",225.23,336.7
"ENSG00000011009.10","ENST00000374501.1","CNAG",0,75.05
"ENSG00000011009.10","ENST00000374501.1","HMGU",19.41,84.19
"ENSG00000011009.10","ENST00000374501.1","MPIMG",0,50.14
"ENSG00000011009.10","ENST00000374501.1","ICMB",175.63,237.32
"ENSG00000011009.10","ENST00000374501.1","LUMC",211.36,234.3
"ENSG00000011009.10","ENST00000374501.1","UNIGE",219,273.43
"ENSG00000011009.10","ENST00000374501.1","UU",347.7,386.61
"ENSG00000188529.14","ENST00000341154.10","CNAG",7.24,7.31
"ENSG00000188529.14","ENST00000341154.10","HMGU",12.13,12.4
"ENSG00000188529.14","ENST00000341154.10","MPIMG",7.27,7.1
"ENSG00000188529.14","ENST00000341154.10","ICMB",36.41,44.07
"ENSG00000188529.14","ENST00000341154.10","LUMC",38.71,46.92
"ENSG00000188529.14","ENST00000341154.10","UNIGE",28.05,37.51
"ENSG00000188529.14","ENST00000341154.10","UU",32.2,35.66
"ENSG00000188529.14","ENST00000484146.6","CNAG",35.59,35.5
"ENSG00000188529.14","ENST00000484146.6","HMGU",32.73,32.35
"ENSG00000188529.14","ENST00000484146.6","MPIMG",28.89,30.6
"ENSG00000188529.14","ENST00000484146.6","ICMB",75.13,72.45
"ENSG00000188529.14","ENST00000484146.6","LUMC",77.4,79.03
"ENSG00000188529.14","ENST00000484146.6","UNIGE",76.52,67.28
"ENSG00000188529.14","ENST00000484146.6","UU",71.08,78.5
"ENSG00000133226.16","ENST00000323848.13","CNAG",3371.28,2984.94
"ENSG00000133226.16","ENST00000323848.13","HMGU",2968.94,2438.84
"ENSG00000133226.16","ENST00000323848.13","MPIMG",3220.39,2804.44
"ENSG00000133226.16","ENST00000323848.13","ICMB",2621.67,2286.76
"ENSG00000133226.16","ENST00000323848.13","LUMC",3495.1,2728.25
"ENSG00000133226.16","ENST00000323848.13","UNIGE",4055.36,2966.97
"ENSG00000133226.16","ENST00000323848.13","UU",2599.07,2298.81
"ENSG00000133226.16","ENST00000447431.6","CNAG",0,1.27
"ENSG00000133226.16","ENST00000447431.6","HMGU",0,365
"ENSG00000133226.16","ENST00000447431.6","MPIMG",0,93.99
"ENSG00000133226.16","ENST00000447431.6","ICMB",0,218.21
"ENSG00000133226.16","ENST00000447431.6","LUMC",0,447.34
"ENSG00000133226.16","ENST00000447431.6","UNIGE",0,713.89
"ENSG00000133226.16","ENST00000447431.6","UU",0,190.18
"ENSG00000020633.18","ENST00000479341.1","CNAG",2.29,2.27
"ENSG00000020633.18","ENST00000479341.1","HMGU",1.61,1.59
"ENSG00000020633.18","ENST00000479341.1","MPIMG",1.65,1.65
"ENSG00000020633.18","ENST00000479341.1","ICMB",8.68,7.53
"ENSG00000020633.18","ENST00000479341.1","LUMC",11.78,12.5
"ENSG00000020633.18","ENST00000479341.1","UNIGE",9.83,11.29
"ENSG00000020633.18","ENST00000479341.1","UU",10.05,9.47
"ENSG00000183726.10","ENST00000480937.5","CNAG",192.29,208.57
"ENSG00000183726.10","ENST00000480937.5","HMGU",227.25,272.64
"ENSG00000183726.10","ENST00000480937.5","MPIMG",221.2,272.07
"ENSG00000183726.10","ENST00000480937.5","ICMB",323.45,320.24
"ENSG00000183726.10","ENST00000480937.5","LUMC",394.48,362.87
"ENSG00000183726.10","ENST00000480937.5","UNIGE",349.78,298.74
"ENSG00000183726.10","ENST00000480937.5","UU",306.29,272.44
"ENSG00000183726.10","ENST00000468704.1","CNAG",199.19,64.61
"ENSG00000183726.10","ENST00000468704.1","HMGU",202.58,61.13
"ENSG00000183726.10","ENST00000468704.1","MPIMG",193.14,42.97
"ENSG00000183726.10","ENST00000468704.1","ICMB",43.2,20.73
"ENSG00000183726.10","ENST00000468704.1","LUMC",42.35,52.15
"ENSG00000183726.10","ENST00000468704.1","UNIGE",26.78,23.22
"ENSG00000183726.10","ENST00000468704.1","UU",46.83,53.85
"ENSG00000117640.17","ENST00000464008.6","CNAG",0,0
"ENSG00000117640.17","ENST00000464008.6","HMGU",0,0
"ENSG00000117640.17","ENST00000464008.6","MPIMG",0,0
"ENSG00000117640.17","ENST00000464008.6","ICMB",4.95,1.82
"ENSG00000117640.17","ENST00000464008.6","LUMC",5.68,5.91
"ENSG00000117640.17","ENST00000464008.6","UNIGE",5.35,4.09
"ENSG00000117640.17","ENST00000464008.6","UU",9.35,8.27
"ENSG00000127423.10","ENST00000538789.5","CNAG",0,6.55
"ENSG00000127423.10","ENST00000538789.5","HMGU",0,8.09
"ENSG00000127423.10","ENST00000538789.5","MPIMG",0,15.22
"ENSG00000127423.10","ENST00000538789.5","ICMB",29.03,43.14
"ENSG00000127423.10","ENST00000538789.5","LUMC",26.51,35.02
"ENSG00000127423.10","ENST00000538789.5","UNIGE",26.13,37.47
"ENSG00000127423.10","ENST00000538789.5","UU",24.68,35.4
"ENSG00000117632.22","ENST00000374291.5","CNAG",1165.27,2916.17
"ENSG00000117632.22","ENST00000374291.5","HMGU",1182.27,2630.62
"ENSG00000117632.22","ENST00000374291.5","MPIMG",1544.56,2926.48
"ENSG00000117632.22","ENST00000374291.5","ICMB",2801.04,4228.46
"ENSG00000117632.22","ENST00000374291.5","LUMC",1657.1,2252.1
"ENSG00000117632.22","ENST00000374291.5","UNIGE",2733.26,3422.31
"ENSG00000117632.22","ENST00000374291.5","UU",1441.24,2533.89
"ENSG00000198830.10","ENST00000468388.5","CNAG",17.54,17.15
"ENSG00000198830.10","ENST00000468388.5","HMGU",23.3,22.69
"ENSG00000198830.10","ENST00000468388.5","MPIMG",23.12,18.9
"ENSG00000198830.10","ENST00000468388.5","ICMB",140.27,131.09
"ENSG00000198830.10","ENST00000468388.5","LUMC",151.49,167.26
"ENSG00000198830.10","ENST00000468388.5","UNIGE",177.46,234.21
"ENSG00000198830.10","ENST00000468388.5","UU",127.1,140.45
"ENSG00000198830.10","ENST00000479815.5","CNAG",87.75,74.71
"ENSG00000198830.10","ENST00000479815.5","HMGU",96.84,82.31
"ENSG00000198830.10","ENST00000479815.5","MPIMG",103.91,88.58
"ENSG00000198830.10","ENST00000479815.5","ICMB",237.85,232.66
"ENSG00000198830.10","ENST00000479815.5","LUMC",204.53,196.09
"ENSG00000198830.10","ENST00000479815.5","UNIGE",246.51,229.28
"ENSG00000198830.10","ENST00000479815.5","UU",204.07,199.23
"ENSG00000198830.10","ENST00000460563.5","CNAG",78.47,101.96
"ENSG00000198830.10","ENST00000460563.5","HMGU",88.54,112.55
"ENSG00000198830.10","ENST00000460563.5","MPIMG",69.69,97.11
"ENSG00000198830.10","ENST00000460563.5","ICMB",278.07,343.29
"ENSG00000198830.10","ENST00000460563.5","LUMC",264.81,307.04
"ENSG00000198830.10","ENST00000460563.5","UNIGE",251.5,315.26
"ENSG00000198830.10","ENST00000460563.5","UU",335.44,397.91
"ENSG00000198830.10","ENST00000464888.5","CNAG",7.09,8.68
"ENSG00000198830.10","ENST00000464888.5","HMGU",8.05,9.37
"ENSG00000198830.10","ENST00000464888.5","MPIMG",7.3,8.33
